product_id,product_name,brand,category,discount,pricing,supplier_id,warehouse_id
6286212,finally,describe,student,6.38,55043.71,5257543,1329758
3686875,teach,billion,sometimes,1.83,90400.16,8440600,9991392
1689802,admit,himself,make,9.0,70050.31,8712253,901727
3999582,culture,character,include,9.0,18090.73,9866808,9912706
7962102,ahead,state,cell,0.49,41000.97,2815596,9338636
8292425,huge,without,year,3.69,21173.69,1255153,901727
532941,seek,history,instead,5.64,2851.83,4071317,9991392
3746642,black,suddenly,sort,7.78,68775.67,4245558,3511248
1503022,public,oil,light,5.17,80939.91,5034028,3511248
7086447,high,final,already,3.79,8331.24,7161787,9991392
335449,according,art,beautiful,4.72,15101.98,763954,9912706
7612747,week,vote,line,0.19,86914.09,1034222,901727
1856623,cultural,candidate,position,8.27,69480.46,2317009,9338636
9416375,prevent,control,capital,3.69,46403.62,8558693,8335606
479326,network,quickly,material,5.87,62378.59,286783,33529
3105789,off,return,office,7.51,41302.65,2859126,3511248
9194120,event,process,series,0.89,60062.40,6125198,3511248
6730894,full,understand,civil,4.63,46045.93,4188338,9338636
3827668,land,chair,police,9.0,52083.23,2317009,3511248
5389120,choice,Republican,hot,7.81,65582.99,1076929,901727
7143250,environment,away,upon,8.56,42448.73,6859811,8432505
4503578,other,indeed,conference,1.20,8464.26,8244343,1329758
9810280,couple,until,possible,4.93,56004.29,1497630,9991392
775252,nothing,challenge,rather,2.33,29547.18,9306290,33529
7745235,represent,hour,under,1.03,25956.27,3153791,1329758
1938628,method,after,fly,9.0,80340.02,6379260,9991392
9993879,simple,little,specific,8.30,82433.95,1360212,3511248
689833,them,stay,east,3.74,52425.37,8746475,6617635
3373460,look,able,adult,3.90,47393.82,6758873,901727
3915147,result,indicate,far,1.75,52936.43,5919331,1329758
7187455,west,few,process,7.92,49260.59,1175038,3511248
1920641,military,authority,charge,1.90,12717.49,5095210,465826
1102832,nor,figure,first,4.29,99695.17,3462498,9991392
3761077,sit,necessary,high,2.63,42354.42,3136646,6617635
9475947,read,capital,continue,9.0,31702.25,1206915,9912706
4673982,ok,around,first,0.60,64475.80,3650691,1329758
4041821,doctor,region,able,7.67,95680.18,8975497,6617635
9884046,scientist,wind,behavior,5.78,90061.39,6308354,6617635
6022861,group,activity,around,3.12,47608.95,7385692,9991392
5966270,I,herself,thousand,3.15,4816.26,1970236,3511248
2822933,against,citizen,why,3.14,47439.21,2744065,9991392
8244768,benefit,story,third,2.73,7183.24,4188338,9912706
6477995,throw,pretty,themselves,7.46,9843.69,767864,8335606
1020547,music,stage,type,3.88,54983.03,4229867,1329758
378265,establish,meeting,Mr,7.64,36994.19,3891304,9338636
9932309,natural,father,trouble,6.42,1989.29,6101202,3511248
7939874,choose,say,head,1.88,12588.85,6964629,33529
7940240,year,charge,speak,7.24,63387.01,6765565,8335606
3825831,mind,month,when,1.72,15028.05,8969507,465826
6800335,a,stuff,huge,8.73,49288.33,4159113,465826
7235244,husband,seat,herself,0.17,10965.15,6101202,9338636
7385744,attack,right,a,3.78,21650.07,936866,3511248
8657916,local,everyone,study,4.57,75262.66,1432624,9912706
8349794,bill,the,police,4.04,27357.05,5994761,9338636
5108000,cover,admit,thought,8.29,36048.94,6799869,901727
932984,training,plan,weight,2.60,33358.02,6710711,9912706
4629728,every,serve,ability,0.57,29105.65,2352414,8432505
1878189,bank,officer,through,0.88,32850.11,9366948,8432505
4286431,over,range,three,9.0,13111.84,7045735,3511248
2328765,expect,man,wide,0.65,6069.10,3657525,9991392
7111004,north,customer,music,9.0,60593.53,936866,9991392
781294,area,fire,serve,2.38,10682.24,3911047,901727
8394403,wall,bank,share,6.09,2890.16,5103253,8432505
6867771,he,modern,number,2.21,69990.01,4349574,9912706
696946,material,single,employee,4.53,51742.14,8882803,3511248
858315,interesting,movement,strategy,5.54,19210.77,8969507,901727
2686338,because,away,great,5.83,97384.71,1497630,1329758
3172879,model,fall,report,8.15,36348.22,7556731,465826
6342230,mind,whether,ability,3.61,71533.24,3201025,6617635
3030470,join,always,trouble,8.26,43706.85,4185923,8432505
337407,deep,sport,here,8.90,510.50,3081622,9912706
1623507,contain,carry,cause,9.0,56633.57,8478665,33529
1479831,own,receive,boy,9.0,48109.48,5034028,9991392
9466568,score,main,dark,8.94,87496.26,3180546,6617635
3183347,sound,west,next,0.87,14899.86,7275987,901727
4337736,rate,people,since,1.02,44283.47,7795843,9991392
1338774,various,exist,raise,1.02,66317.57,5257543,33529
2472242,seat,remember,positive,2.76,81979.47,4709965,9912706
5965850,method,four,alone,8.00,17759.85,9306290,8335606
4383004,single,operation,yeah,2.20,22274.92,3657525,465826
5383566,like,house,front,0.68,41589.92,2599264,33529
9435582,across,court,end,8.48,63623.13,6944540,8335606
4066018,anyone,other,bit,1.59,96851.30,9560987,8335606
1737211,administration,involve,ask,3.16,68234.55,3180546,8432505
5331142,picture,authority,factor,9.0,31956.46,1034222,901727
8330998,beat,nation,wind,2.89,15310.52,5994761,1329758
6249506,hotel,fight,energy,2.98,45122.10,9636808,3511248
8055948,none,sit,hot,3.22,86688.65,8433586,8335606
3018604,natural,recognize,hand,7.03,75504.77,7817402,9991392
3567153,since,nearly,glass,8.50,95649.14,8224603,8432505
813387,have,need,adult,1.89,57624.39,3420828,901727
5998102,at,at,stay,1.99,13398.08,7556731,9991392
9385245,discover,upon,image,7.88,16048.81,1950228,8335606
9134251,charge,after,phone,1.91,12829.44,850442,465826
3929199,especially,have,quickly,4.20,24829.57,5200610,465826
7937775,fill,imagine,itself,2.74,49125.97,138572,1329758
3859896,top,son,blue,3.53,33917.99,7817777,9912706
9648061,determine,well,marriage,1.58,22718.70,2450832,9912706
6843464,leader,event,provide,0.55,67816.41,9866808,3511248
7863969,no,day,laugh,5.91,49916.17,1185992,3511248
1409023,entire,natural,form,2.97,98546.35,6101202,3511248
152090,itself,cost,choose,5.42,50279.91,1114381,9338636
1825946,become,continue,feel,1.05,39174.49,2800658,901727
2086223,hot,mother,would,2.48,99795.36,7721928,6617635
7698241,later,analysis,necessary,2.04,81699.90,3891304,3511248
9892153,pull,ability,board,0.64,99118.12,2942487,1329758
4363934,media,win,receive,2.52,83424.01,4457607,901727
5079714,determine,Congress,shoulder,1.47,89168.31,9306290,9338636
2281418,since,community,leave,5.86,27629.40,3773861,465826
4540578,down,hear,almost,7.91,166.02,2987982,6617635
7041137,step,suggest,out,1.87,68547.08,3201025,33529
2427077,close,individual,him,4.49,61382.09,7817777,8335606
6369509,wind,level,news,5.14,41668.86,4299978,901727
2913056,station,yes,very,6.89,33359.84,9306290,1329758
2434835,mouth,research,meet,2.56,9794.52,691947,3511248
9867108,while,yet,stage,4.89,4980.23,3462498,901727
2755978,fact,kid,court,2.92,42957.85,3508495,9912706
9516008,nice,create,read,7.95,83313.05,4299978,33529
4149611,number,what,pretty,4.84,11850.81,1018603,6617635
3342331,where,soldier,live,2.22,48448.55,2508328,9912706
8239508,research,about,so,0.74,50523.61,4299978,9991392
8223611,call,not,meeting,0.81,68162.01,8244343,901727
7566884,future,song,me,0.16,32075.24,3301853,3511248
9676731,tell,four,go,0.89,73070.76,8478665,33529
2336709,we,support,economic,7.34,53917.00,8867291,6617635
1548237,physical,three,single,7.42,43084.93,6859811,8432505
5545266,so,watch,window,2.55,65422.75,1018603,465826
2052547,with,I,nothing,2.34,40895.35,2344260,8432505
6567356,enough,put,partner,6.22,49705.93,5383769,465826
2909189,focus,and,hear,4.69,94148.69,6927611,9912706
762457,third,myself,major,0.59,12553.42,3610600,8432505
4699052,make,want,news,1.68,62308.42,3508495,8432505
7441884,lose,animal,throughout,9.0,80431.08,1076929,465826
3576746,day,anything,although,4.07,53955.46,195160,901727
9567802,daughter,have,anyone,1.25,35664.38,756006,3511248
9148260,enjoy,maybe,able,0.98,74079.36,4185923,9338636
7317873,mouth,anything,within,3.43,75182.31,9907073,1329758
4483222,choice,nor,fast,4.23,60532.48,8349155,9338636
4604104,item,where,maintain,3.78,17448.94,4709965,1329758
6086677,subject,their,represent,4.89,11559.22,7518649,9991392
5104205,chance,as,bad,7.52,79171.15,138572,8432505
4261187,stand,single,future,9.0,51163.93,4884775,9991392
1032014,American,force,carry,7.33,39177.18,3508495,9338636
8925338,hotel,movement,stage,1.68,35640.57,5700064,9338636
4710857,military,leg,upon,4.22,77586.26,7817777,465826
3558813,study,democratic,standard,9.0,46300.84,4188338,9912706
7823378,politics,career,natural,6.90,30209.85,9636808,1329758
1261062,tend,stage,ok,5.45,77856.79,8433586,33529
3403663,candidate,skin,western,4.82,87657.63,1910982,3511248
9791584,minute,training,artist,3.11,54052.31,9202575,6617635
8670923,assume,she,may,3.10,81649.93,6057628,8432505
9948227,house,class,something,9.0,79674.95,4229867,9338636
3872026,list,mission,nice,8.09,44186.54,7265535,1329758
6598002,eat,at,head,8.81,84339.08,2317009,9912706
1537204,image,sure,their,1.08,93865.17,3891304,8335606
6894241,lay,sing,soldier,4.85,67717.82,1297683,8432505
7098029,increase,matter,then,9.0,50896.87,5095210,9338636
3877212,seek,have,citizen,3.46,57824.27,5970297,33529
8518624,player,remember,everybody,1.39,29168.46,8440600,9991392
4831491,two,high,measure,4.78,68011.10,2800658,33529
4023668,war,push,across,6.84,97744.29,5467530,6617635
4391892,spend,decide,parent,4.34,54379.68,7817777,1329758
8718639,five,lay,part,6.61,68962.62,4804320,465826
9017317,join,inside,understand,1.04,51856.85,9807483,9912706
3319917,billion,large,really,0.06,76168.18,8969507,901727
3153821,strategy,at,true,4.73,61994.45,6930780,8432505
7155660,pattern,official,choose,4.67,45950.68,1547392,9991392
4224068,act,international,investment,5.70,19936.13,7374472,8335606
3059923,make,gun,good,5.64,57833.24,763954,1329758
6617126,else,something,fill,7.27,71143.83,7187075,8432505
44301,marriage,represent,adult,7.65,51488.71,3597923,9338636
1406153,turn,city,sea,1.10,16454.64,3773861,8432505
789393,medical,finish,three,8.24,92694.98,9560987,465826
7453824,training,color,outside,7.71,99971.61,8867291,8335606
587072,prevent,in,say,5.79,93708.95,5103253,9912706
5401518,without,house,rock,1.53,81214.03,8669842,9991392
8716108,serve,economic,wrong,2.18,88508.52,5994761,9338636
380205,level,begin,really,4.89,47914.16,4709965,9991392
8594257,I,author,increase,3.13,24767.25,6927611,8432505
1467367,task,current,be,2.31,5886.80,3136646,465826
8157877,hit,health,true,3.64,74149.86,8224603,9991392
6461876,down,push,middle,1.21,10449.98,1970236,8432505
4057537,that,into,experience,2.61,60436.68,9807483,3511248
8009461,turn,station,yet,2.54,39254.68,9613470,901727
9704952,buy,political,play,9.0,73909.66,4780433,1329758
7800177,dark,system,popular,7.82,81798.45,2140979,8432505
2788295,begin,at,almost,7.00,24971.63,3610600,9338636
8735128,cover,practice,main,5.02,35003.84,8867291,33529
3428211,even,whose,small,4.12,12576.82,1185992,9991392
1960335,trip,try,reality,2.29,88318.98,9866808,3511248
8844519,second,save,fine,0.63,9448.43,8975497,8335606
5215089,course,able,between,4.63,9966.24,5755140,465826
1313322,future,stay,create,8.48,15466.16,978183,901727
5808920,economy,time,movie,1.31,76125.77,6032165,9912706
51881,civil,style,black,6.36,51611.40,8868926,6617635
3379551,side,explain,stand,1.18,37745.63,1591248,8335606
7260447,artist,candidate,leg,3.99,95822.55,5970297,901727
2168533,there,start,a,0.31,35581.67,3136646,8432505
5851932,station,land,better,3.10,68101.88,8954010,9338636
5106119,instead,despite,ten,2.03,85532.19,2942487,3511248
7098391,necessary,glass,idea,9.0,35905.36,8882803,8432505
2745821,suffer,laugh,since,2.17,28936.12,4159113,9912706
6878895,well,amount,least,9.0,82725.50,3611308,9991392
7765984,group,option,might,6.88,46721.45,3363118,8335606
7553642,great,anyone,sure,8.93,86446.78,305332,8335606
5266485,he,time,a,0.65,17688.16,7963673,901727
9004372,many,bad,would,7.49,73093.37,1910982,9338636
8918581,region,up,do,3.71,14693.73,8934919,33529
355264,individual,future,language,2.75,56492.89,3657525,9338636
3457855,us,establish,direction,8.38,47619.84,8954010,3511248
5336709,statement,yes,executive,1.05,77888.63,9880907,9912706
9116577,finish,another,year,8.35,42549.73,3081622,33529
7508277,your,couple,exist,5.72,77928.82,6032165,9991392
2982853,evening,PM,account,9.0,24418.77,8882803,33529
8699334,hard,foreign,return,5.98,59202.71,3301853,465826
6831931,final,their,tough,9.0,19127.39,1215224,465826
9880312,threat,after,dark,1.29,87360.68,3081622,8432505
6827447,but,behavior,economic,2.99,2776.57,2508328,1329758
7531555,easy,rock,help,9.0,29379.61,6622962,901727
1301622,fall,cost,day,6.90,70799.60,7556731,33529
5099586,Mrs,too,form,9.0,30469.18,6930780,9912706
6485889,hope,behind,civil,6.20,90595.02,3480959,1329758
4376931,impact,then,too,6.39,78861.49,1547392,3511248
8162888,garden,operation,quite,2.70,34762.71,7817777,8335606
4880703,everything,enjoy,maintain,5.73,80758.72,4074894,3511248
3491629,able,practice,brother,8.75,1183.21,5761724,1329758
7116136,success,morning,shoulder,2.28,56531.70,6379260,901727
2834424,hand,life,deep,2.35,69804.53,6289733,9338636
4750523,study,month,break,2.69,95348.76,1119153,33529
9875469,white,capital,center,7.78,96104.26,5672839,8432505
9724519,discussion,always,player,5.78,17646.31,7127487,8432505
5859013,pressure,wife,act,3.91,1142.34,9419454,9991392
3062801,rule,yes,might,8.85,25615.65,7275987,465826
8843177,method,left,how,0.24,73513.94,1076929,465826
1467619,never,within,middle,9.0,12683.14,5383769,3511248
3998553,director,full,early,7.05,72409.55,8969507,901727
6272174,magazine,fight,pass,6.42,70067.13,5919331,6617635
6767369,teach,discussion,far,7.12,95287.00,1497630,3511248
2229640,trade,camera,fish,1.50,20241.10,6062424,33529
2288797,stage,only,both,7.78,59062.57,6754038,8335606
1167186,risk,box,other,0.77,45468.81,1950228,465826
182837,gas,field,image,9.0,17218.83,8224603,3511248
3954450,owner,bar,coach,5.61,49825.97,1812989,9991392
6893169,appear,how,responsibility,6.95,4856.25,1600986,1329758
9244876,power,worry,list,8.37,6590.94,1812989,9338636
3738229,together,military,letter,3.15,41134.96,7015453,901727
9020244,recognize,development,simply,4.03,20196.54,1591248,1329758
7840359,others,rise,executive,2.44,91919.11,9421765,1329758
7683577,issue,bring,condition,3.94,83817.07,305332,6617635
7371604,white,watch,side,8.46,52661.26,1977084,901727
4705650,policy,no,boy,8.84,82897.06,6199592,8335606
3628446,road,return,well,5.37,33176.28,6622962,9912706
7514229,include,majority,attack,4.93,64330.76,3653980,6617635
6700161,instead,put,where,8.55,90490.72,7127487,9991392
2105794,head,ready,issue,7.69,66352.37,6710711,9991392
4868954,now,agree,inside,1.16,24250.89,4185923,9991392
7789421,television,run,live,3.36,54320.11,3773861,6617635
2418862,around,city,while,4.94,28330.68,1215224,465826
4439420,public,day,bill,9.0,12175.24,8896296,8335606
8112943,article,today,onto,7.50,5542.50,3773861,901727
8595015,financial,world,four,6.53,18339.61,3420828,8335606
1529654,interest,enter,after,5.65,45057.71,3480959,9991392
9470581,learn,west,professor,7.10,91981.58,7817402,8335606
9960963,every,loss,lead,5.38,48519.17,3420828,9991392
9804978,green,fast,reduce,8.40,94073.01,4395915,901727
7401691,event,majority,say,4.18,63035.13,7436951,8432505
2239928,relationship,reduce,western,5.28,19115.31,8896296,6617635
4813924,room,right,card,9.0,51835.45,1950228,3511248
7117657,career,energy,glass,6.02,62988.59,842242,9912706
3892459,learn,stuff,step,7.93,79926.57,4188338,33529
2931163,ball,guess,white,8.13,25771.68,2982422,3511248
8138984,themselves,card,newspaper,9.0,51658.63,5257543,8432505
8569579,their,something,minute,8.84,81146.10,5034028,3511248
2952516,morning,example,pay,0.86,22422.00,5725710,901727
257389,music,serious,other,2.40,64499.14,1076929,9338636
9856056,night,wait,head,0.59,11850.15,8349155,901727
5279553,job,their,strong,0.80,4944.29,5171460,465826
1986278,manager,option,near,2.60,4105.00,9534817,1329758
9146892,activity,pass,mention,8.81,225.59,7721928,8432505
5055677,change,inside,space,2.19,44721.50,1215224,9338636
6498018,west,exactly,challenge,1.00,31694.76,8669842,33529
6385984,forward,us,president,5.19,18647.43,8896296,6617635
1772793,section,concern,carry,0.14,9554.15,4188338,8335606
3881648,player,leg,community,0.95,53631.82,6057628,1329758
6016330,walk,himself,price,2.63,54240.30,4074894,33529
8442655,law,include,conference,7.88,23940.20,8990400,1329758
9408310,remember,relate,huge,9.0,83871.56,6989039,901727
1069952,attack,dark,positive,4.60,55110.24,2344260,33529
7950585,politics,so,particularly,6.92,56311.46,7721928,9991392
7378358,represent,exist,accept,3.14,25318.37,5103253,465826
222664,among,trip,serve,5.63,65228.01,7045735,465826
6163402,meet,apply,friend,6.97,28376.49,3597923,9991392
8146686,statement,throw,set,2.51,52601.86,1970236,901727
3494327,operation,road,get,5.19,35065.99,8349155,9991392
2442853,between,practice,see,8.05,82073.82,8244343,3511248
2189076,thing,who,school,3.10,72763.46,8147453,901727
2442552,all,possible,build,4.54,48064.81,9560987,33529
7600580,still,floor,discover,3.80,76213.62,6786781,901727
6900957,true,break,always,7.43,15401.84,9366948,9338636
4426533,town,administration,real,8.60,75445.94,2815596,33529
4863476,follow,show,of,6.93,20657.47,5257543,9338636
5029108,specific,word,west,1.46,14713.93,9047596,1329758
721704,entire,line,southern,4.87,29924.72,5467530,8432505
1538402,particular,sister,old,3.40,16401.36,5700064,465826
4701087,along,prevent,local,3.81,36093.70,7240613,8335606
1535192,hair,rather,too,7.06,60348.19,5103253,3511248
5313448,continue,ever,force,2.52,56947.51,8349155,901727
3980394,court,run,we,3.84,6824.83,305332,8335606
4265933,pattern,note,fall,9.0,72187.67,7127487,6617635
1779099,unit,war,help,8.13,71498.50,5919331,33529
5451181,despite,in,certainly,4.35,49050.18,6989039,9338636
2782219,few,trial,evening,6.38,47483.78,3253497,3511248
5437035,fish,open,floor,7.18,63340.15,2120370,8335606
4845500,truth,young,kitchen,1.93,53159.27,6081879,901727
8150432,resource,remember,never,2.41,52711.59,4920069,8432505
2065574,decision,along,later,9.0,76573.41,3153791,3511248
9018383,about,serve,though,7.33,64098.26,525441,8432505
5020618,life,pull,international,0.43,85607.07,2926642,9338636
685276,top,number,bed,7.39,24766.86,6335822,3511248
3741368,discussion,if,imagine,4.43,69130.52,4457607,3511248
3895407,check,spring,run,0.30,29495.44,6927611,6617635
6273596,talk,modern,special,1.32,63306.22,2120370,1329758
4069964,break,hot,community,3.15,83736.90,9366948,465826
8165782,above,late,determine,1.74,86269.18,6964629,33529
86639,policy,morning,phone,6.06,2346.69,756006,465826
9100396,person,office,language,7.69,80953.53,1812989,9991392
108942,the,according,assume,2.68,59130.58,2450832,9912706
3002798,own,within,growth,3.19,7096.05,8558693,465826
8698117,interview,break,financial,7.50,12871.07,9886250,1329758
8129006,true,long,everything,7.90,48342.00,4731934,6617635
4775152,board,capital,speech,3.32,70622.21,8713304,3511248
6769,nearly,practice,this,6.04,3671.21,2146872,6617635
5859494,general,however,specific,4.78,76988.42,1812989,8432505
3339656,its,threat,trial,0.56,63826.90,4031863,9912706
4824678,often,board,still,2.85,97626.80,2744065,8335606
7420575,accept,be,sing,3.32,47280.34,1360212,1329758
166085,listen,anything,so,0.67,91322.58,3136646,9338636
8567951,church,side,occur,8.32,55712.75,5103253,33529
4068259,issue,world,positive,3.00,76870.04,8868926,465826
2301591,lot,shake,beautiful,0.92,12077.51,8330706,3511248
3475596,our,wind,administration,3.31,77466.93,286783,1329758
444305,sometimes,future,sing,6.34,63751.66,5970297,8432505
3099754,level,near,house,7.43,13783.03,9636808,3511248
104420,like,water,writer,2.25,3879.61,6081879,901727
9077493,customer,your,benefit,8.11,70080.47,9250616,33529
3339035,early,job,store,8.74,11647.04,9631956,1329758
8748110,class,left,organization,9.0,28612.50,8896296,465826
254538,place,relationship,in,8.36,8711.84,756006,9991392
1136852,wind,whatever,attack,4.58,68720.76,3301853,8432505
1385940,live,tough,ahead,8.13,40350.24,6710711,8432505
6591602,ever,return,tell,1.51,41894.99,9306290,9338636
917236,whole,town,avoid,9.0,44563.32,3201025,1329758
9320558,nation,whose,forget,9.0,99996.10,4804320,465826
3900270,music,series,shake,5.19,91530.47,488134,465826
5825052,yard,parent,old,7.15,29607.05,953417,9338636
796063,here,computer,security,1.77,15840.79,4299978,33529
7226595,country,inside,see,1.27,21306.06,4884775,1329758
9656588,pick,thank,hold,5.98,79678.51,1977084,33529
9833369,eye,off,ball,7.95,7601.72,4395915,6617635
5075922,month,worker,year,5.65,52596.76,9068430,9338636
5318983,buy,sing,then,8.38,77254.42,3140649,3511248
1935751,Mrs,image,thought,9.0,23977.26,5672839,6617635
9474885,thing,pressure,big,8.09,70510.20,5171460,1329758
5664821,poor,rule,usually,2.79,95157.81,6199592,465826
2366719,environment,improve,indicate,5.07,65425.83,5312163,901727
9712399,smile,dog,must,3.96,27773.40,3741654,6617635
8430318,community,heavy,young,1.62,98029.29,3480959,9338636
7719705,whom,phone,more,1.16,181.61,5034028,9338636
5296230,film,what,bar,3.93,63349.06,8349155,1329758
6768799,certainly,color,condition,7.85,71567.24,1935663,901727
7450672,feeling,fear,glass,2.45,72324.88,666503,8335606
1161847,here,economic,big,1.86,37184.15,2859126,9338636
6447789,member,worker,receive,7.01,91659.90,8934919,901727
7037117,scene,issue,goal,7.69,84535.69,305332,8432505
5806015,easy,why,but,0.51,21737.16,5761724,9912706
976129,soldier,serve,floor,3.12,96048.01,1812989,33529
4889398,resource,executive,generation,9.0,15432.67,1004716,901727
4436163,record,for,listen,5.41,90020.60,3508495,8335606
7296677,speech,third,grow,0.44,88284.51,4457607,9912706
2705325,deal,health,performance,2.97,98350.60,8969507,465826
8661489,such,whatever,consider,6.36,37637.49,1432624,8432505
9896404,threat,hour,second,6.29,42987.42,1910982,6617635
2916909,data,describe,note,0.28,99268.92,9632811,33529
3027474,fact,score,agency,9.0,43658.62,4920069,33529
3028172,stage,summer,put,8.96,26736.92,6199592,901727
2340463,wide,receive,current,2.51,92643.33,5970297,33529
3483526,husband,fly,happy,2.31,77475.46,6335822,901727
186292,threat,animal,tree,4.74,53956.71,1185992,1329758
9363139,write,or,pay,7.64,34059.03,6051952,8432505
4288777,minute,this,table,6.04,55520.37,418493,6617635
1683428,certain,third,audience,2.89,66358.20,5994761,33529
704446,can,black,before,8.60,2184.92,8308880,901727
1506557,risk,listen,writer,2.71,79815.71,7258277,1329758
9688034,nearly,finally,maintain,8.24,86884.98,2566920,8432505
2435435,before,south,civil,0.02,28866.83,6692041,1329758
5428737,expect,computer,later,3.36,52558.76,6930780,8335606
8119769,share,modern,century,6.78,61743.95,9880907,3511248
2034860,happen,agent,nature,8.79,45941.63,3462498,465826
7255997,land,court,contain,6.63,17007.66,5103253,8335606
4739156,simply,cover,have,2.08,57197.66,6622962,9991392
6224841,tell,boy,tax,0.11,45419.01,3650691,1329758
7421256,senior,perform,law,5.10,63721.52,5095210,8335606
9090667,worry,successful,later,5.72,23721.90,488134,33529
1486795,responsibility,man,popular,3.48,53950.86,2248555,33529
4564061,affect,mind,purpose,5.81,10927.35,8440600,465826
2318819,situation,rest,cup,0.43,49693.38,3911047,6617635
9466719,conference,air,water,8.83,89910.20,6199592,9912706
3510162,natural,important,care,3.23,70589.97,5947658,9338636
9051483,certainly,prevent,whole,6.33,54255.60,8746475,8432505
1071313,thus,manager,and,9.0,77617.27,138572,8335606
2363437,capital,man,religious,1.53,45317.11,6710711,9912706
8133846,world,perform,own,1.75,34134.37,2987982,33529
5272258,might,admit,heart,8.54,72119.98,6966470,9338636
1711241,serious,none,occur,3.85,46372.79,3420828,6617635
7749545,leader,message,those,0.27,95628.80,8990400,9991392
9128615,throughout,those,father,1.97,62192.50,1034222,9991392
8446413,season,because,early,4.26,73367.22,9421765,901727
1671238,far,value,officer,3.61,31447.34,6062424,1329758
5594584,phone,rock,help,9.0,34166.63,850442,9338636
5343289,soon,meet,activity,3.20,8080.25,3420828,465826
1370170,resource,hundred,section,5.62,57397.89,3659393,3511248
8441956,heart,individual,medical,9.0,39364.73,6199592,3511248
4174095,hair,activity,throughout,2.16,19287.87,3180546,6617635
8606260,officer,table,employee,2.22,53915.08,4780433,465826
9889899,consider,ready,keep,3.88,37303.91,1547392,6617635
5429635,office,least,lead,2.01,37906.41,8308880,901727
2095834,would,picture,lose,0.77,30929.02,3234823,465826
5929591,cold,clear,believe,3.73,153.63,5171460,3511248
3227364,out,party,if,9.0,25259.55,3363118,3511248
5830277,want,radio,newspaper,2.75,47404.76,4206531,33529
4792163,picture,movie,he,0.40,53165.20,6964629,1329758
294542,president,beyond,their,7.77,25523.10,3657525,9991392
1881761,level,toward,least,0.10,44721.43,767864,465826
380796,outside,try,attack,9.0,24218.40,666503,6617635
2779994,rule,successful,dream,5.89,24658.13,7795843,1329758
8849820,single,forward,record,7.06,99466.55,4780433,9912706
7974193,role,high,forget,3.60,75046.46,9807483,9338636
8984671,child,they,either,1.65,4145.79,8308880,33529
1696771,after,use,environment,8.81,62302.76,4884775,9991392
1020360,go,help,science,7.25,33326.55,5755140,9338636
4820220,fly,keep,front,0.67,3953.96,2800658,33529
903224,tree,notice,recent,4.82,70361.57,3611308,8335606
7878580,tonight,tree,three,4.94,36272.97,8558693,9338636
2954845,ready,itself,too,8.28,31467.75,6930780,6617635
2876439,late,buy,table,8.43,89893.62,767864,9991392
6294338,field,avoid,life,5.26,92264.52,5383769,3511248
5536743,scene,modern,soon,4.90,35245.20,8669842,9338636
6287237,cell,population,home,3.81,47065.64,4031863,9338636
5291955,size,heart,hundred,3.66,83191.20,9807483,1329758
2262156,factor,woman,cover,8.08,48791.20,2450832,9338636
7641251,door,common,mouth,7.88,5666.33,7105233,901727
6409562,push,until,from,5.25,61672.67,5672839,3511248
4516021,star,price,sit,3.81,22545.27,8934919,9338636
7279755,prove,among,establish,2.52,3643.30,1297683,3511248
505269,subject,how,instead,6.87,39282.22,2140979,6617635
1187086,quickly,station,spend,8.89,59117.37,7045735,8335606
7095352,new,film,everybody,6.35,84002.02,5467530,9991392
5733179,easy,machine,identify,0.06,242.50,9346829,8335606
3466027,ahead,reach,range,3.25,87487.41,3081622,9338636
375814,south,institution,most,6.37,56570.42,1004716,465826
9632938,young,sing,yet,6.90,7693.48,5970297,465826
733265,far,final,official,5.92,74985.88,1432624,8432505
2934413,life,training,life,4.93,89545.93,8558693,901727
4468634,apply,scene,source,4.73,8228.51,9250616,33529
4894706,trial,Congress,draw,9.0,95453.32,2888702,9991392
3723948,there,success,authority,5.55,48293.45,3657525,9991392
6792652,begin,hour,Mr,5.47,60552.58,8954010,901727
5415695,claim,account,then,4.86,20586.07,1029590,3511248
5791141,paper,daughter,large,4.93,20537.26,3611308,3511248
7727066,happy,if,fine,9.0,55498.04,1700020,9338636
7418130,figure,maybe,campaign,5.15,99142.26,3611308,8335606
5209505,major,success,its,7.12,1325.28,1076929,9991392
8270430,those,sometimes,family,4.07,86005.60,7127487,6617635
2706538,treatment,themselves,safe,3.80,98055.44,106088,9338636
5130562,deal,smile,Mrs,7.43,40215.15,7795843,465826
4218650,positive,talk,color,7.35,71814.54,9419454,9912706
3681062,conference,general,player,1.21,52202.73,4395915,1329758
5288368,offer,administration,popular,9.0,73396.43,6989039,9991392
7974719,factor,such,listen,7.90,89160.38,7436951,465826
3531989,social,left,current,5.10,96535.71,4074894,6617635
5590315,memory,TV,book,6.65,62612.21,5095210,33529
3367573,let,it,chance,8.22,59381.83,1076929,9991392
609401,business,college,identify,2.81,26937.44,6765565,8432505
7280133,news,entire,to,4.41,33949.89,8975497,3511248
6584080,bar,occur,toward,2.25,37029.43,7127487,9338636
4207005,customer,tough,budget,3.45,4769.59,1018603,9912706
2155237,find,executive,state,6.52,72570.09,3597923,465826
6160573,gun,car,tend,6.97,28812.05,4185923,901727
2400063,pick,list,chair,6.30,31459.48,6062424,6617635
